Library Full Name,Library Number,Survey Year From,A1.3 Ontario Library Service (OLS) Region (English),A1.4 Type of Library Service (English),A1.5 Mailing Address,A1.9 Street Address,A1.10 City/Town,A1.11 Province,A1.12 Postal Code,A1.13 Web Site Address,A1.14  No. of Active Library Cardholders,B1.1  Net Balance brought forward from previous year,B2.1.1  Public Library Operating Grant (PLOG),B2.1.2  Pay Equity Grant,B2.1.3  First Nation Salary Supplement Grant,B2.1.4  Total Provincial Operating Funding,B2.2  Local Operating Funding (e.g. Municipality or Band local operating funding),"B2.3  Contract Revenue (funds from other municipalities, neighbouring public library boards, Local Services Boards or First Nation Bands that contract for library services). Specify name of contracting organization and amount received from each.",B2.4.1.03  Trillium Foundation funding,B2.4.1.04  Provincial student employment funding,B2.4.1.05  ServiceOntario,B2.4.1.08  Young Canada Works,B2.4.1.99  Other Project Grant,B2.4.1a  Total Project Grants,"B2.5  Donations (monies donated by outside bodies, e.g. Friends groups, trust funds etc.)","B2.6  Self Generated Revenue (e.g. fines, fees, sales/fundraising, room rentals, cafe revenue, etc.)",B2.7  Debt Services and Reserve Fund Revenues,"B2.8  Other (Specify any other source of funds not included above and indicate the amount received from each funding source listed, e.g. Connectivity)",B2.9  Total Operating Revenues,B3.1  Provincial,B3.2  Federal,B3.3  Local,B3.4  Other (specify any other source of funds not included above and indicate the amount received from each funding source listed; report each funding source on a separate line),B3.5  Total Capital Revenues,B4.01  Materials,"B4.01.1  General (Include all physical items that are not electronic, e.g. books, periodicals, etc.)","B4.01.2  Electronic (e.g. electronic subscriptions and other databases, downloadable media, gaming  software, Playaway, DVDs, and e-resources)",B4.02.1  Total funds (not including employee benefits),B4.02.2  Employee Benefits,"B4.03  Staff Training (Total funds spent on staff training, including travel and accommodation)","B4.04  Facilities/Utilities (Costs related to library facility operation, e.g. insurance, rent, lighting, maintenance, etc.)",B4.05.1  Telephone and Fax,"B4.05.2  Dedicated Internet Connectivity Costs (e.g. wireless, ISDN, dedicated lines.)","B4.06  Computer Services (Total spent on computer equipment and related expenses, e.g. computer maintenance contracts, etc., new automated systems, etc.)",B4.07  Debt Charges and Transfers to Reserve Funds,B4.08  Funds returned to government sources,B4.09  Contract payments made to library board for library services (Specify the library board(s) and amount given to each board; report each payment on a separate line),B4.10  Other (specify all other expenditures not reported above and indicate the amount spent for each expenditure listed; report each item on a separate line),B5.0  Total Operating Expenditures,"B6.0  Total Capital Expenditures (funds expended on land, building construction/renovation or furniture)",C0.1.E  English Print Titles Held,C0.1.F  French Print Titles Held,C0.1.O  Other Print Titles Held,C0.1.T  Total Print Titles Held,C0.2.E  English Print Volumes Held,C0.2.F  French Print Volumes Held,C0.2.O  Other Print Volumes Held,C0.2.T  Total Print Volumes Held,C0.3.1.E  English CD and DVD Titles,C0.3.1.F  French CD and DVD Titles,C0.3.1.O  Other CD and DVD Titles,C0.3.1.T  Total CD and DVD Titles,C0.3.2.E  English CD and DVD Copies,C0.3.2.F  French CD and DVD Copies,C0.3.2.O  Other CD and DVD Copies,C0.3.2.T  Total CD and DVD Copies,C0.3.5.E  English E-Book Titles,C0.3.5.F  French E-Book Titles,C0.3.5.O  Other E-Book Titles,C0.3.5.T  Total E-Book Titles,C0.3.6.E  English E-Book Copies,C0.3.6.F  French E-Book Copies,C0.3.6.O  Other E-Book Copies,C0.3.6.T  Total E-Book Copies,C0.3.7.E  English E-Audio Book Titles,C0.3.7.F  French E-Audio Book Titles,C0.3.7.O  Other E-Audio Book Titles,C0.3.7.T  Total E-Audio Book Titles,C0.3.8.E  English E-Audio Book Copies,C0.3.8.F  French E-Audio Book Copies,C0.3.8.O  Other E-Audio Book Copies,C0.3.8.T  Total E-Audio Book Copies,C0.4.E  English Special Collections - Original Format,C0.4.F  French Special Collections - Original Format,C0.4.O  Other Special Collections - Original Format,C0.4.T  Total Special Collections - Original Format,C0.5.E  English Special Collections - Digital Format,C0.5.F  French Special Collections - Digital Format,C0.5.O  Other Special Collections - Digital Format,C0.5.T  Total Special Collections - Digital Format,C3.1.E  English Print Periodical Titles Held,C3.1.F  French Print Periodical Titles Held,C3.1.O  Other Print Periodical Titles Held,C3.1.T  Total Print Periodical Titles Held,C3.2.0.E  English Databases and Database Subscriptions,C3.2.0.F  French Databases and Database Subscriptions,C3.2.0.O  Other Databases and Database Subscriptions,C3.2.0.T  Total Databases and Database Subscriptions,C4.1.F  No,C4.1.T  Yes,"C4.2  If yes, how many",C4.3.01  Freegal,C4.3.02  Freading,C4.3.03  Hoopla,C4.3.04  RB Digital (formerly Zinio),C4.3.05  IndieFlix,C4.3.06  Flipster,C4.3.07  Naxos,C4.3.90  Other,"C5.1  If you provide e-learning services (e.g. Lynda.com, Gale Courses, Learning express), please state how many:",C5.1.1.08  Lynda.com,C5.1.1.09  Gale Courses,C5.1.1.10  Learning Express,C5.1.1.11  Mango Languages,C5.1.1.12  Brainfuse,C5.1.1.13  RB Digital,C5.1.1.90  Other,C5.2  How many cardholders took e-learning courses?,C5.3  How many e-learning courses were taken in total by cardholders?,D1.0.H  How many hours per week in your library constitute a full time position (must be at least 32.5 hours)?,D1.1.1.C  Librarians,D1.1.2.C  Library Technicians,D1.1.3.1.C  Other Specialized Professional Staff,D1.1.3.C  EXCEL Graduates,D1.1.4.C  Other Staff,D1.1.5.C  Volunteers,D1.2.1.C  Librarians,D1.2.1.H  Librarians,D1.2.2.C  Library Technicians,D1.2.2.H  Library Technicians,D1.2.3.1.C  Other Specialized Professional Staff,D1.2.3.1.H  Other Specialized Professional Staff,D1.2.3.C  EXCEL Graduates,D1.2.3.H  EXCEL Graduates,D1.2.4.C  Other Staff,D1.2.4.H  Other Staff,D1.2.5.C  Volunteers,D1.2.5.H  Volunteers,"D1.301.C  Please provide the total number of students, co-op students, and interns that your library hired on a summer, term or semester basis:",E1.1  Total No. of Public Access Workstations available in your library,E1.1.1  Provide Internet access,E1.1.2  Provide OPAC and/or ILS Access,"E1.1.4  Total number of lending laptops, netbooks, and tablets (e.g. iPads)",E1.2  E-readers,E2.1.F  Does your library have an automated catalogue system?,E2.1.T  Does your library have an automated catalogue system?,E2.3.F  Does your library provide wireless Internet connection?,E2.3.T  Does your library provide wireless Internet connection?,E2.4.F  Does your library have a 3D Printer(s),E2.4.T  Does your library have a 3D Printer(s),E2.5  If yes state how many:,"E2.6.F  Does your library have a Maker Space, mobile Maker Space, Digital Media Lab, Digital Learning Centre, Self-Publishing Centre, Recording Studio etc.","E2.6.T  Does your library have a Maker Space, mobile Maker Space, Digital Media Lab, Digital Learning Centre, Self-Publishing Centre, Recording Studio etc.",E2.7  If yes state how many:,"E2.801  If your library provides circulating wireless hot spot devices, please state how many:",E3.1.SPC  Main Library,E3.1.SPH  Main Library,E3.2.SPC  Branches open 12 hours per week or more,E3.2.SPH  Branches open 12 hours per week or more,E3.3.SPC  Branches open less than 12 hours per week,E3.3.SPH  Branches open less than 12 hours per week,E3.4.SPC  Bookmobile stop locations,E3.4.SPH  Bookmobile stop locations,E3.5.SPC  Deposit Stations and Kiosks (refer to criteria),E3.5.SPH  Deposit Stations and Kiosks (refer to criteria),E3.6.SPC  No. of Bookmobiles owned by your library board,"E4.1  If your library rents or books meeting rooms or other parts of your library or libraries to outside organizations, please state the number of times it did so in the survey year.","E5.1  If your library has one or more pop-up libraries, how many times did this service pop-up for use during the survey year?","E6.1  If your library has pop-up libraries, study halls, hold lockers, and other facilities that are open to the public complementing or open beyond regular library operating hours, please describe the activities and how they are used in the space provided:","E7.1  In the space provided, please provide the total, combined square footage of all the facilities in your library system:",F1.0  Total Annual Circulation (Actual Annual Circulation of Physical Material),F1.1  Total Annual E-Book Downloads / Borrows (Actual Annual Direct Circulation),F1.2  Total Annual E-Audio Book Downloads / Borrows (Actual Annual Direct Circulation),F1.3  Total Annual Music Downloads / Borrows (Actual Annual Direct Circulation),F1.4  Total Annual Video Downloads / Borrows (Actual Annual Direct Circulation),F1.5  Total Annual E-Magazine Downloads / Borrows (Actual Annual Direct Circulation),F2.1.P  No. of programs held annually,F2.2.A  Annual program attendance,F2.301.Attendance  Early literacy and Early learning ,F2.301.Programs  Early literacy and Early learning ,F2.302.Attendance  Other Children's programming,F2.302.Programs  Other Children's programming,F2.303.Attendance  Summer Reading,F2.303.Programs  Summer Reading,F2.304.Attendance  Homework help ,F2.304.Programs  Homework help ,F2.305.Attendance  Class instruction at a library or school,F2.305.Programs  Class instruction at a library or school,F2.306.Attendance  Teen programming,F2.306.Programs  Teen programming,F2.307.Attendance  Newcomer focus,F2.307.Programs  Newcomer focus,"F2.308.Attendance  Careers, job help / skills ","F2.308.Programs  Careers, job help / skills ",F2.309.Attendance  Business Development,F2.309.Programs  Business Development,F2.310.Attendance  Community Development,F2.310.Programs  Community Development,"F2.311.Attendance  Technology, social media and computer literacy ","F2.311.Programs  Technology, social media and computer literacy ","F2.311a.Attendance  Maker space, Digital media lab, Self-publishing","F2.311a.Programs  Maker space, Digital media lab, Self-publishing","F2.312.Attendance  Genealogy, local history, Doors Open","F2.312.Programs  Genealogy, local history, Doors Open",F2.313.Attendance  Adult learning (not covered elsewhere),F2.313.Programs  Adult learning (not covered elsewhere),F2.314.Attendance  Seniors programming,F2.314.Programs  Seniors programming,"F2.315.Attendance  Culture Days, poetry and story readings, art shows","F2.315.Programs  Culture Days, poetry and story readings, art shows",F2.316.Attendance  First Nations Public Library Week,F2.316.Programs  First Nations Public Library Week,F2.317.Attendance  First Nation Communities Reads,F2.317.Programs  First Nation Communities Reads,F2.317a.Attendance  Indigenous language training and retention,F2.317a.Programs  Indigenous language training and retention,F2.318.Attendance  Ontario Public Library Week / Canadian Library Month,F2.318.Programs  Ontario Public Library Week / Canadian Library Month,F2.319.Attendance  Book Clubs,F2.319.Programs  Book Clubs,F2.320.Attendance  Other,F2.320.Programs  Other,"F2.4.1  If you provide service visits to residence-bound people or people-at-risk (including group home, nursing homes or individual residences), please state the number of annual visits:",F3.1.1  No. of requests made to other libraries,F3.1.2  No. of items being borrowed,F3.2.1  No. of requests received from other libraries,F3.2.2  No. of items lent,"G1.1.1.W  All circulation except E-books, downloadable audio books, music and video","G1.1.2.W  All circulation for E-books, downloadable audio books, music and video ",G1.1.3.W  Total circulation of all library materials,G1.2.1.W  Total In Library Materials Use,G1.3.1.W  No. of people using library workstations,G1.3.2.W  No. of times electronic databases are accessed by library users,G1.3.3.W  No. of people using public library wireless connection,"G1.3.4.W  No. of people using Maker Spaces, Digital Media labs, Self-Publishing Centres",G1.4.1.W  No. of standard reference transactions,G1.4.2.W  No. of electronic reference transactions,G1.4.3.W  No. of Reader's Advisory transactions,"G1.4.4.W  No. of Information Communication Technology, software and social media support requests","G1.4.5.W  Average staff time in minutes per Information Communication  Technology, software and social media support request:","G1.4.6.W  Number of times accessible material, equipment or devices are requested",G1.5.1.W  No. of visits to the library made in person,G1.5.2.W  No. of electronic visits to the library website,H1.1.1.01  Books,H1.1.1.02  E-books,H1.1.1.03  Databases and Other Downloadable Services,H1.1.1.04  Computer software,H1.1.1.05  Connectivity,H1.1.1.06  Integrated Library systems,H1.1.1.07  Corporate Discount Programs,H1.1.1.08  Municipal and Local government,H1.1.1.92  Other Types of Consortia,H1.1.201  Please list any libraries with which you have such agreements in place or briefly describe your policy:,H1.1.3.1  Accessibility-specific equipment (such as Daisy readers) that your library provides,H1.1.3.2  Accessibility training for staff that was delivered in the reporting year,"H1.1.3.3  Accessibility accomplishments, for example accessibility improvements to the library, any updates to accessibility policies or procedures your library made, etc.",H1.1.3.4  Active library patron participation in CELA (Centre for Equitable Library Access) and / or NNELS (National Network for Equitable Library Service).,H1.1.3.5  Ongoing accessible collections and services that your library provides.,H1.2.1.F  No,H1.2.1.T  Yes,"H1.2.2  If Yes, provide number of Friends organizations your public library works with.",H1.2.3.F  No,H1.2.3.T  Yes,"H1.2.4  If Yes, provide number of Foundations your public library works with.",H1.3.1.F  No,H1.3.1.T  Yes,H1.3.2.10  Instagram,H1.3.2.11  Blogs,H1.3.2.12  Twitter,H1.3.2.13  Facebook,H1.3.2.15  RSS feeds,H1.3.2.16  Flickr,H1.3.2.17  YouTube,H1.3.2.18  LinkedIn,H1.3.2.19  Pinterest,H1.3.2.20  Tumblr,H1.3.2.60  Snapchat,H1.3.2.61  TikTok,H1.3.2.90  Other Social Media,H1.4.1.F  No,H1.4.1.T  Yes,"H1.4.2  If Yes, how many?  ",H1.4.3.21  Community museums,H1.4.3.22  Art galleries,H1.4.3.23  Municipal cultural planning partnerships,H1.4.3.24  Archives,H1.4.3.25  Heritage Organizations,H1.4.3.26  Ethno-cultural and Newcomer Service Organizations,H1.4.3.93  Other Cultural Partners,H1.5.1.F  No,H1.5.1.T  Yes,"H1.5.2  If Yes, how many?",H1.5.3.40  Early Childhood Organizations,"H1.5.3.41  School boards, including local schools and local education authorities",H1.5.3.42  Community Colleges,H1.5.3.43  Universities,H1.5.3.44  Distance Education,H1.5.3.94  Other Education Sector Partners,H1.5.4  Please provide highlights or examples of your library's partnerships with the Education sector:,H1.7.1.F  No,H1.7.1.T  Yes,H1.7.2.31  ServiceOntario,H1.7.2.32  ESDC,H1.7.2.34  Municipal services (e.g. licences),H1.7.2.35  Health,H1.7.2.91  Other government Service Partnerships,"H1.7.3  Please provide highlights or examples of your library’s partnerships with government, including municipal, provincial, and federal governments:",H1.8.1.F  No,H1.8.1.T  Yes,H1.8.2.1  If your library has planned but not yet funded future capital projects (beyond those planned for completion in the next two years reported in H1.8.1 and H1.8.2 above) please provide information on them. Information as available and estimates are acceptable.,H1.8.2.1.PC  If your library has planned but not yet funded future capital projects (beyond those planned for completion in the next two years reported in H1.8.1 and H1.8.2 above) please provide information on them. Information as available and estimates are acceptable.,H1.8.2.1.SF  If your library has planned but not yet funded future capital projects (beyond those planned for completion in the next two years reported in H1.8.1 and H1.8.2 above) please provide information on them. Information as available and estimates are acceptable.,H1.8.2.PC  Please outline your projects in the field below. Provide year the project is planned for.,H1.8.3.F  No,H1.8.3.T  Yes,H1.8.4.TN  Please outline your technology needs in the field below.,H1.9.1.F  No,H1.9.1.T  Yes,H1.9.2.51  Chamber of Commerce,H1.9.2.52  Business Improvement Area (BIA),H1.9.2.95  Other Business and Economic Sector Partnerships,H1.9.3  Please provide highlights or examples of your library’s partnerships with the business and economic sector:,P1.1  Resident Population Served,P1.2  Contracting Population Served,P2.1  Contracting Households Served,P2.2  Resident Households Served,
Addington Highlands Twp,L0005,2020,Southern Ontario Library Service,Public or Union Library,3641 Flinton Rd. Box 72 ,3641 Flinton Rd. ,Flinton,Ontario,K0H1P0,www.addingtonhighlandspubliclibrary.ca,910,"25,345","11,434",0,0,"11,434","78,552",0,0,0,0,0,0,0,0,625,0,"2,508","93,119",0,0,0,0,0,"9,817","8,534","1,283","58,883",0,110,"3,970","1,742","2,555","1,298",0,0,0,"5,350","83,725",0,"11,409",25,0,"11,434","12,570",29,0,"12,599","2,057",1,0,"2,058","2,157",0,0,"2,157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,30,3,6,2,6,0,12,12,12,4,2,0,1,0,1,0,0,0,0,0,0,0,1,15,1,15,0,0,0,0,0,0,0,0,0,0,"3,534","4,179",0,0,0,0,0,20,70,0,0,13,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,210,210,0,0,113,28,141,0,26,0,28,0,0,0,16,0,0,0,43,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"2,000",0,0,0,0,0,0,"1,712",0,0,"2,762",0
Adjala-TosorontioTwp,L0003,2020,Southern Ontario Library Service,Contracting Municipality,7855 Sideroad 30 R.R. #1 ,7855 Sideroad 30 R.R. #1 ,Alliston,Ontario,L9R1V1,www.adjtos.ca,0,0,"13,821",0,0,"13,821","9,719",0,0,0,0,0,0,0,0,0,0,0,"23,540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,540",0,"23,540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,975",0,0,"4,103",0
Admaston/Bromley Twp,L0002,2020,Southern Ontario Library Service,Public or Union Library,Hwy 60 P O Box 130 ,5346 Highway 60 ,Douglas,Ontario,K0J1S0,http://www.admastonbromleylibrary.com,366,"2,589","5,518",0,0,"5,518","19,999",652,0,"3,658",0,0,0,"3,658","1,742","3,770",0,"6,171","41,510",0,0,0,0,0,"7,738","5,146","2,592","19,632",0,50,"5,000",868,"1,264","2,123",0,0,0,"6,182","42,857",0,"8,167",77,0,"8,244","8,308",77,0,"8,385","1,259",0,0,"1,259","1,259",0,0,"1,259","74,712",550,132,"75,394","87,129",550,175,"87,854","18,537",70,9,"18,616","23,526",73,39,"23,638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,3,2,6,1,4,4,4,8,1,0,1,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,"1,394","3,636","1,850",543,0,0,0,4,60,0,0,35,2,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,45,0,0,23,25,48,0,0,0,4,0,1,0,20,1,5,0,13,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2,500",0,0,0,0,0,0,"2,935",0,0,"1,408",0
Ajax,L0032,2020,Southern Ontario Library Service,Public or Union Library,55 Harwood Avenue South ,55 Harwood Avenue South ,Ajax,Ontario,L1S2H8,ajaxlibrary.ca,"25,897","373,000","83,286","71,368",0,"154,654","6,073,106",0,0,0,0,0,"40,000","40,000","38,418","36,400","200,000","18,742","6,561,320",0,0,"75,122",0,"75,122","807,280","414,798","392,482","3,073,438","487,818","36,195","541,650","2,401",0,"135,614","259,250",0,0,"67,659","5,411,305",0,"92,665","7,417","6,310","106,392","146,928","8,361","6,310","161,599","13,293",858,"3,202","17,353","33,753","1,493","3,668","38,914","22,971",0,0,"22,971","29,214",0,0,"29,214","7,840",0,0,"7,840","16,913",0,0,"16,913",0,0,0,0,0,0,0,0,93,4,3,100,9,3,2,14,0,1,9,0,1,1,0,0,0,0,7,3,1,0,0,0,1,0,1,0,"14,016",35,6,3,4,0,12,0,0,0,7,126,1,20,0,0,50,900,101,8.76,0,73,59,14,42,0,0,1,0,1,0,1,2,0,0,0,20,1,47.5,2,95,0,0,0,0,0,0,0,150,0,0,"48,000","344,024","121,833","45,101","1,367","13,777","10,375","1,132","30,975","7,996",223,"14,762",253,"1,001",21,547,45,208,10,"1,389",108,517,58,69,8,0,0,422,15,182,145,9,3,111,14,"2,072",73,"1,347",120,0,0,0,0,0,0,49,2,14,1,280,33,0,0,43,602,414,368,134,"7,683","4,083","11,766",631,190,"1,994","2,432",0,52,20,47,70,4,0,"1,941","2,432",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,30,0,1,1,0,0,1,13,0,1,6,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,"209,000","209,000",0,0,0,0,0,0,1,0,0,1,0,"127,400",0,0,"38,400",0
Alberton Twp,L1098,2020,Ontario Library Service - North,Contracting Municipality,3 Highway 611 South RR1B2 ,3 Highway 611 South RR1B2 ,Township of Alberton,Ontario,P9A3M2,http://www.alberton.ca/,0,0,"1,500",0,0,"1,500","2,600",0,0,0,0,0,0,0,0,0,0,0,"4,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,100",0,"4,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,0,0,373,0
Alderville FN,L0390,2020,Southern Ontario Library Service,First Nations Library,10836 County Road 2 P.O. Box 46 ,10836 County Road 2 P.O. Box 46 ,Roseneath,Ontario,K0K2X0,http://aldervillelearningcentre.com/index.php/library.html,190,"10,936","1,329","13,000",0,"14,329","1,600",0,0,0,0,0,0,0,0,36,0,304,"16,269",0,0,0,0,0,0,0,0,"2,343","2,762",0,0,0,0,750,0,0,0,18,"5,873",0,"5,743",0,23,"5,766","5,743",0,23,"5,766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,3,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,4,32,29,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0
Alfred & Plantagenet Twp,L0004,2020,Southern Ontario Library Service,Public or Union Library,C.P. 10 ,1963 rue de l'H¿tel de Ville C.P. 10 ,Lefaivre,Ontario,K0B1J0,www.alfred-plantagenet.ca,"1,550","89,609","13,936","1,729",0,"15,665","251,330",0,0,0,0,0,0,0,0,"4,046",0,0,"271,041",0,0,0,0,0,"37,086","32,156","4,930","225,128",0,"1,686","52,247","5,792",0,"11,908",0,0,0,0,"333,847",0,"10,757","31,407",0,"42,164","12,860","45,357",0,"58,217","1,961","1,575",0,"3,536","2,054","1,606",0,"3,660","74,568","8,135",132,"82,835","86,985","8,741",175,"95,901","18,537",488,9,"19,034","23,526",493,39,"24,058",0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,5,81.5,1,27,0,0,0,0,0,11,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0,0,0,0,0,0,0,"4,807","14,592","3,135",0,0,0,"1,979",20,226,0,0,114,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,102,11,15,205,205,205,0,263,25,288,0,6,0,8,0,21,0,21,5,5,0,157,642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,680",0,0,"4,218",0
Algonquins of Pikwakanagan FN,L0391,2020,Southern Ontario Library Service,First Nations Library,1657 A Mishomis Inamo ,1657 A Mishomis Inamo ,Golden Lake,Ontario,K0J1X0,http://algonquinsofpikwakanagan.com/library.php,65,0,"2,388",0,"13,000","15,388",0,"9,744",0,0,0,0,0,0,0,0,0,0,"25,132",0,0,0,0,0,"1,327","1,028",299,"20,322","2,187",128,375,205,0,588,0,0,0,0,"25,132",0,"3,256",0,0,"3,256","3,256",0,0,"3,256",115,0,0,115,115,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,0,0,0,6,6,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,118,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,6,2,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0
